SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,15,009,Hawaii,Maui County,4,2,9888,5087,4801,1091,972,18,25,26,22,1163,1040,706,737,2083,2005,2598,2400,132,139,212,188,2892,2713,2245,2220,4252,3957,845,721,14,21,10,9,1104,989,651,662,1628,1555,2018,1833,104,109,130,114,2466,2286,1841,1796,835,844,246,251,4,4,16,13,59,51,55,75,455,450,580,567,28,30,82,74,426,427,404,424
050,15,009,Hawaii,Maui County,4,3,9893,4929,4964,1048,1048,21,29,16,21,1255,1220,637,656,1952,1990,2463,2475,120,122,183,197,2868,2856,2061,2107,4137,4205,799,806,20,29,6,11,1180,1179,592,601,1540,1579,1913,1938,97,105,115,134,2461,2481,1700,1739,792,759,249,242,1,0,10,10,75,41,45,55,412,411,550,537,23,17,68,63,407,375,361,368
050,15,009,Hawaii,Maui County,4,4,9381,4875,4506,1076,935,20,11,21,25,1296,1242,613,584,1849,1709,2429,2182,111,95,174,182,2791,2622,1958,1830,4177,3808,838,722,19,9,7,13,1230,1188,568,539,1515,1337,1949,1703,91,73,116,115,2460,2265,1662,1505,698,698,238,213,1,2,14,12,66,54,45,45,334,372,480,479,20,22,58,67,331,357,296,325
050,15,009,Hawaii,Maui County,4,5,8450,4267,4183,1051,1038,21,14,23,28,1121,1097,677,692,1374,1314,2026,1961,91,68,153,158,2194,2127,1670,1651,3740,3632,878,857,18,14,13,20,1070,1036,627,645,1134,1060,1680,1598,75,57,108,106,1962,1873,1442,1414,527,551,173,181,3,0,10,8,51,61,50,47,240,254,346,363,16,11,45,52,232,254,228,237
050,15,009,Hawaii,Maui County,4,6,10031,5029,5002,1732,1671,32,21,30,26,1211,1318,708,633,1316,1333,2655,2595,96,79,157,143,2223,2386,1652,1598,4411,4408,1464,1442,26,16,14,13,1162,1254,653,588,1092,1095,2225,2202,77,57,104,100,2007,2135,1440,1381,618,594,268,229,6,5,16,13,49,64,55,45,224,238,430,393,19,22,53,43,216,251,212,217
050,15,009,Hawaii,Maui County,4,7,10636,5365,5271,2072,1956,54,32,34,28,1318,1416,682,604,1205,1235,2913,2809,103,75,154,147,2243,2377,1543,1515,4766,4653,1790,1665,52,26,20,16,1253,1350,637,576,1014,1020,2492,2369,89,59,106,105,2037,2151,1363,1328,599,618,282,291,2,6,14,12,65,66,45,28,191,215,421,440,14,16,48,42,206,226,180,187
050,15,009,Hawaii,Maui County,4,8,10021,5133,4888,1937,1711,57,26,39,34,1365,1592,637,481,1098,1044,2695,2424,92,62,144,129,2202,2408,1430,1238,4556,4344,1647,1451,52,22,16,12,1313,1529,589,447,939,883,2295,2058,78,46,96,81,2037,2228,1270,1093,577,544,290,260,5,4,23,22,52,63,48,34,159,161,400,366,14,16,48,48,165,180,160,145
050,15,009,Hawaii,Maui County,4,9,11040,5589,5451,2264,1896,50,36,52,27,1578,1893,579,566,1066,1033,2991,2607,80,63,150,121,2390,2685,1357,1327,4965,4937,1951,1667,48,32,26,9,1505,1813,541,526,894,890,2558,2277,73,53,97,82,2189,2497,1201,1188,624,514,313,229,2,4,26,18,73,80,38,40,172,143,433,330,7,10,53,39,201,188,156,139
050,15,009,Hawaii,Maui County,4,10,11649,5817,5832,2462,2318,62,24,38,37,1701,1881,582,528,972,1044,3096,3014,87,52,126,128,2431,2677,1307,1326,5318,5370,2196,2103,58,22,13,21,1630,1812,553,502,868,910,2757,2705,79,46,87,93,2285,2511,1208,1195,499,462,266,215,4,2,25,16,71,69,29,26,104,134,339,309,8,6,39,35,146,166,99,131
050,15,009,Hawaii,Maui County,4,11,12265,6145,6120,2724,2655,81,31,35,35,1812,1946,606,498,887,955,3296,3284,109,60,123,129,2471,2669,1252,1207,5741,5689,2506,2433,81,27,20,17,1759,1887,586,475,789,850,3014,2990,101,47,91,96,2350,2536,1169,1113,404,431,218,222,0,4,15,18,53,59,20,23,98,105,282,294,8,13,32,33,121,133,83,94
050,15,009,Hawaii,Maui County,4,12,11854,5922,5932,2921,2844,56,30,29,35,1745,1905,436,407,735,711,3390,3309,82,43,99,105,2281,2428,973,928,5593,5607,2744,2686,54,27,17,16,1696,1851,416,389,666,638,3167,3100,76,36,75,74,2187,2324,908,863,329,325,177,158,2,3,12,19,49,54,20,18,69,73,223,209,6,7,24,31,94,104,65,65
050,15,009,Hawaii,Maui County,4,13,10712,5438,5274,2971,2635,44,18,28,33,1474,1660,360,372,561,556,3325,3008,63,35,89,82,1878,2071,763,775,5196,5015,2837,2494,41,16,15,27,1444,1618,349,359,510,501,3157,2827,55,30,65,67,1818,1991,721,727,242,259,134,141,3,2,13,6,30,42,11,13,51,55,168,181,8,5,24,15,60,80,42,48
050,15,009,Hawaii,Maui County,4,14,7353,3663,3690,1900,1645,22,21,9,18,1100,1290,279,293,353,423,2122,1914,29,32,37,53,1351,1593,547,618,3517,3504,1813,1553,21,21,9,8,1067,1258,277,282,330,382,2018,1797,27,30,32,35,1304,1531,534,578,146,186,87,92,1,0,0,10,33,32,2,11,23,41,104,117,2,2,5,18,47,62,13,40
050,15,009,Hawaii,Maui County,4,15,4794,2294,2500,1047,972,14,6,7,6,804,1060,180,194,242,262,1193,1132,19,13,29,27,976,1246,363,398,2184,2387,988,916,14,6,4,4,782,1029,176,189,220,243,1119,1062,19,12,22,23,937,1203,347,383,110,113,59,56,0,0,3,2,22,31,4,5,22,19,74,70,0,1,7,4,39,43,16,15
050,15,009,Hawaii,Maui County,4,16,3278,1502,1776,639,613,6,4,3,5,602,854,97,135,155,165,738,716,7,8,12,15,711,971,213,261,1436,1688,603,570,6,4,2,2,582,834,91,129,152,149,700,661,7,8,11,8,688,940,206,250,66,88,36,43,0,0,1,3,20,20,6,6,3,16,38,55,0,0,1,7,23,31,7,11
050,15,009,Hawaii,Maui County,4,17,2672,1074,1598,406,521,5,7,0,2,523,856,57,77,83,135,457,601,8,10,8,14,579,946,114,178,1047,1535,389,483,5,6,0,2,515,846,56,76,82,122,439,554,8,8,8,12,570,928,113,171,27,63,17,38,0,1,0,0,8,10,1,1,1,13,18,47,0,2,0,2,9,18,1,7
050,15,009,Hawaii,Maui County,4,18,2879,1066,1813,369,579,4,3,1,1,617,1048,24,75,51,107,399,641,6,5,6,12,650,1121,61,157,1038,1749,342,546,4,3,0,1,617,1032,24,72,51,95,372,599,6,5,5,9,650,1099,61,146,28,64,27,33,0,0,1,0,0,16,0,3,0,12,27,42,0,0,1,3,0,22,0,11
050,15,009,Hawaii,Maui County,5,0,158888,79445,79443,29008,27284,644,372,408,411,21938,24569,8836,8435,18611,18372,42009,40119,1478,1103,2101,2068,36552,39105,22437,21963,71037,71196,25565,24076,598,325,199,216,21077,23678,8235,7839,15363,15062,36257,34551,1231,864,1414,1390,33183,35623,19438,18944,8408,8247,3443,3208,46,47,209,195,861,891,601,596,3248,3310,5752,5568,247,239,687,678,3369,3482,2999,3019
050,15,009,Hawaii,Maui County,5,1,10231,5334,4897,1126,1057,45,25,23,29,1057,904,773,758,2310,2124,2834,2643,182,150,247,233,2962,2662,2490,2324,4212,3896,873,814,37,16,11,14,953,822,659,659,1679,1571,2121,1985,135,101,140,133,2339,2133,1885,1811,1122,1001,253,243,8,9,12,15,104,82,114,99,631,553,713,658,47,49,107,100,623,529,605,513
050,15,009,Hawaii,Maui County,5,2,10011,5200,4811,1085,973,17,29,27,17,1175,1048,748,756,2148,1988,2629,2390,140,137,214,186,2946,2703,2333,2224,4310,3965,823,730,13,25,12,7,1117,998,694,685,1651,1520,2009,1821,109,107,124,112,2491,2264,1890,1789,890,846,262,243,4,4,15,10,58,50,54,71,497,468,620,569,31,30,90,74,455,439,443,435
050,15,009,Hawaii,Maui County,5,3,9929,4948,4981,1038,1022,24,21,17,26,1277,1211,651,680,1941,2021,2438,2478,123,126,185,200,2885,2876,2072,2154,4183,4213,801,775,23,20,6,13,1205,1180,603,613,1545,1612,1917,1938,101,97,116,133,2489,2515,1717,1779,765,768,237,247,1,1,11,13,72,31,48,67,396,409,521,540,22,29,69,67,396,361,355,375
050,15,009,Hawaii,Maui County,5,4,9314,4769,4545,1031,940,21,16,17,20,1248,1256,596,586,1856,1727,2401,2213,116,97,175,183,2748,2650,1932,1843,4053,3841,793,727,18,13,5,9,1187,1201,547,541,1503,1350,1905,1725,89,75,118,118,2408,2288,1621,1516,716,704,238,213,3,3,12,11,61,55,49,45,353,377,496,488,27,22,57,65,340,362,311,327
050,15,009,Hawaii,Maui County,5,5,8447,4354,4093,1061,987,24,10,22,29,1171,1087,662,662,1414,1318,2078,1918,102,70,150,158,2267,2118,1680,1614,3811,3516,863,790,22,9,11,20,1116,1028,620,615,1179,1054,1712,1530,79,53,108,110,2040,1855,1462,1374,543,577,198,197,2,1,11,9,55,59,42,47,235,264,366,388,23,17,42,48,227,263,218,240
050,15,009,Hawaii,Maui County,5,6,9963,5008,4955,1675,1645,36,23,23,26,1193,1307,750,646,1331,1308,2608,2551,101,75,154,140,2227,2358,1707,1608,4394,4382,1384,1428,30,20,9,15,1155,1243,696,603,1120,1073,2164,2173,83,59,104,101,2036,2110,1502,1388,614,573,291,217,6,3,14,11,38,64,54,43,211,235,444,378,18,16,50,39,191,248,205,220
050,15,009,Hawaii,Maui County,5,7,10860,5465,5395,2066,1962,48,25,37,30,1355,1472,722,635,1237,1271,2919,2848,98,69,156,148,2308,2474,1609,1570,4836,4764,1784,1669,44,20,21,17,1283,1407,671,597,1033,1054,2496,2401,80,52,112,101,2088,2238,1416,1379,629,631,282,293,4,5,16,13,72,65,51,38,204,217,423,447,18,17,44,47,220,236,193,191
050,15,009,Hawaii,Maui County,5,8,10130,5120,5010,1928,1765,58,30,29,26,1353,1583,632,502,1120,1104,2710,2532,99,56,127,129,2212,2454,1436,1305,4549,4434,1638,1488,53,27,13,11,1304,1519,586,468,955,921,2308,2123,84,47,91,85,2039,2253,1275,1140,571,576,290,277,5,3,16,15,49,64,46,34,165,183,402,409,15,9,36,44,173,201,161,165
050,15,009,Hawaii,Maui County,5,9,11044,5642,5402,2256,1846,54,39,50,27,1592,1920,593,539,1097,1031,3003,2557,82,66,151,108,2432,2715,1386,1300,4999,4898,1934,1614,51,35,24,10,1513,1839,555,504,922,896,2562,2230,73,55,96,77,2222,2534,1227,1169,643,504,322,232,3,4,26,17,79,81,38,35,175,135,441,327,9,11,55,31,210,181,159,131
050,15,009,Hawaii,Maui County,5,10,11477,5696,5781,2379,2249,67,26,43,39,1674,1904,574,535,959,1028,3010,2931,94,52,129,128,2396,2684,1286,1312,5198,5290,2115,2027,62,21,16,19,1607,1833,543,499,855,891,2672,2616,85,41,86,86,2254,2518,1187,1177,498,491,264,222,5,5,27,20,67,71,31,36,104,137,338,315,9,11,43,42,142,166,99,135
050,15,009,Hawaii,Maui County,5,11,12315,6184,6131,2752,2598,77,36,34,41,1801,1960,603,517,917,979,3338,3239,107,56,120,139,2483,2703,1278,1242,5762,5704,2519,2377,77,33,18,21,1760,1898,575,495,813,880,3041,2953,97,47,85,104,2371,2568,1179,1155,422,427,233,221,0,3,16,20,41,62,28,22,104,99,297,286,10,9,35,35,112,135,99,87
050,15,009,Hawaii,Maui County,5,12,11882,5935,5947,2876,2776,64,24,32,24,1743,1951,464,413,756,759,3365,3271,90,36,100,100,2302,2516,1016,976,5595,5626,2688,2614,62,22,19,13,1691,1900,445,395,690,682,3131,3059,84,32,80,75,2204,2412,955,904,340,321,188,162,2,2,13,11,52,51,19,18,66,77,234,212,6,4,20,25,98,104,61,72
050,15,009,Hawaii,Maui County,5,13,10908,5524,5384,2947,2690,53,24,30,41,1540,1677,376,384,578,568,3313,3069,69,40,92,90,1959,2095,790,797,5286,5108,2816,2544,51,22,18,26,1510,1636,365,370,526,510,3146,2883,62,33,68,66,1897,2014,751,746,238,276,131,146,2,2,12,15,30,41,11,14,52,58,167,186,7,7,24,24,62,81,39,51
050,15,009,Hawaii,Maui County,5,14,8113,4008,4105,2130,1905,22,17,10,20,1158,1406,297,309,391,448,2373,2194,30,30,41,57,1435,1722,600,649,3834,3896,2024,1795,21,16,8,10,1126,1369,293,297,362,409,2247,2055,26,26,35,41,1385,1660,579,614,174,209,106,110,1,1,2,10,32,37,4,12,29,39,126,139,4,4,6,16,50,62,21,35
050,15,009,Hawaii,Maui County,5,15,5134,2490,2644,1160,1066,17,14,9,7,850,1059,203,216,251,282,1307,1234,22,21,30,30,1032,1260,398,434,2376,2516,1100,999,17,14,6,6,827,1029,198,210,228,258,1234,1153,21,21,24,23,992,1214,376,414,114,128,60,67,0,0,3,1,23,30,5,6,23,24,73,81,1,0,6,7,40,46,22,20
050,15,009,Hawaii,Maui County,5,16,3356,1544,1812,689,646,7,3,3,5,588,851,99,142,158,165,790,746,10,7,13,14,695,969,221,267,1474,1723,648,600,7,3,1,1,569,830,93,136,156,153,747,689,10,7,11,6,675,941,214,259,70,89,41,46,0,0,2,4,19,21,6,6,2,12,43,57,0,0,2,8,20,28,7,8
050,15,009,Hawaii,Maui County,5,17,2672,1095,1577,421,522,5,7,2,1,512,839,63,75,92,133,474,603,7,8,12,13,575,929,132,174,1067,1520,402,487,5,6,1,1,505,829,62,73,92,124,455,562,7,7,11,10,568,914,131,168,28,57,19,35,0,1,1,0,7,10,1,2,0,9,19,41,0,1,1,3,7,15,1,6
050,15,009,Hawaii,Maui County,5,18,3102,1129,1973,388,635,5,3,0,3,651,1134,30,80,55,118,419,702,6,7,5,12,688,1217,71,170,1098,1904,360,598,5,3,0,3,649,1117,30,79,54,104,390,655,6,4,5,9,685,1192,71,162,31,69,28,37,0,0,0,0,2,17,0,1,1,14,29,47,0,3,0,3,3,25,0,8
050,15,009,Hawaii,Maui County,6,0,161016,80535,80481,29206,27538,642,400,425,427,22128,24759,9076,8574,19058,18783,42575,40715,1459,1158,2151,2122,37146,39636,23033,22363,71826,71969,25668,24276,600,344,205,220,21250,23843,8441,7965,15662,15321,36603,34977,1238,915,1416,1399,33604,36014,19881,19236,8709,8512,3538,3262,42,56,220,207,878,916,635,609,3396,3462,5972,5738,221,243,735,723,3542,3622,3152,3127
050,15,009,Hawaii,Maui County,6,1,10337,5443,4894,1176,1068,39,38,31,35,1066,885,796,743,2335,2125,2912,2661,172,166,267,246,3003,2644,2533,2298,4226,3775,906,811,33,26,12,13,939,775,660,622,1676,1528,2159,1954,128,111,145,131,2337,2050,1890,1739,1217,1119,270,257,6,12,19,22,127,110,136,121,659,597,753,707,44,55,122,115,666,594,643,559
050,15,009,Hawaii,Maui County,6,2,10150,5231,4919,1059,994,19,25,28,15,1166,1047,747,796,2212,2042,2658,2459,145,139,213,192,2989,2738,2382,2312,4330,4065,807,761,14,21,14,5,1114,1000,693,728,1688,1550,2024,1877,113,108,126,108,2512,2290,1918,1862,901,854,252,233,5,4,14,10,52,47,54,68,524,492,634,582,32,31,87,84,477,448,464,450
050,15,009,Hawaii,Maui County,6,3,9970,5052,4918,1045,981,25,21,19,26,1276,1183,689,684,1998,2023,2497,2433,125,126,187,197,2936,2856,2156,2156,4245,4128,794,734,23,18,6,14,1204,1152,643,618,1575,1592,1938,1881,104,100,114,126,2519,2479,1776,1764,807,790,251,247,2,3,13,12,72,31,46,66,423,431,559,552,21,26,73,71,417,377,380,392
050,15,009,Hawaii,Maui County,6,4,9268,4685,4583,1005,920,16,15,18,18,1221,1254,589,609,1836,1767,2362,2227,98,106,179,179,2709,2679,1920,1884,3993,3909,772,725,16,13,8,10,1158,1200,546,561,1493,1400,1873,1769,83,82,120,121,2369,2328,1617,1565,692,674,233,195,0,2,10,8,63,54,43,48,343,367,489,458,15,24,59,58,340,351,303,319
050,15,009,Hawaii,Maui County,6,5,8583,4477,4106,1054,947,25,14,18,30,1205,1093,676,637,1499,1385,2146,1933,96,75,165,174,2374,2181,1753,1644,3892,3495,850,741,24,11,6,18,1145,1037,627,595,1240,1093,1752,1514,86,58,110,114,2117,1902,1512,1387,585,611,204,206,1,3,12,12,60,56,49,42,259,292,394,419,10,17,55,60,257,279,241,257
050,15,009,Hawaii,Maui County,6,6,10012,5043,4969,1614,1645,37,24,24,33,1233,1331,766,644,1369,1292,2578,2546,108,70,143,144,2292,2371,1742,1578,4408,4395,1312,1411,32,20,8,21,1199,1267,709,602,1148,1074,2115,2159,88,58,93,102,2095,2133,1530,1379,635,574,302,234,5,4,16,12,34,64,57,42,221,218,463,387,20,12,50,42,197,238,212,199
050,15,009,Hawaii,Maui County,6,7,11140,5528,5612,2057,2029,52,38,42,33,1337,1528,764,653,1276,1331,2946,2963,104,83,166,155,2326,2576,1687,1638,4857,4951,1747,1734,45,33,22,15,1271,1458,708,617,1064,1094,2485,2499,86,66,112,104,2099,2324,1479,1429,671,661,310,295,7,5,20,18,66,70,56,36,212,237,461,464,18,17,54,51,227,252,208,209
050,15,009,Hawaii,Maui County,6,8,10364,5300,5064,2021,1772,58,29,28,20,1398,1564,654,532,1141,1147,2811,2567,96,65,129,126,2279,2474,1477,1360,4730,4491,1734,1520,56,26,12,6,1344,1496,612,499,972,944,2409,2172,84,52,91,80,2096,2252,1314,1186,570,573,287,252,2,3,16,14,54,68,42,33,169,203,402,395,12,13,38,46,183,222,163,174
050,15,009,Hawaii,Maui County,6,9,10894,5584,5310,2199,1821,52,34,41,33,1592,1874,621,528,1079,1020,2934,2526,80,65,140,116,2426,2664,1401,1269,4954,4800,1886,1571,48,30,22,15,1513,1799,579,492,906,893,2506,2191,69,53,92,80,2213,2495,1242,1145,630,510,313,250,4,4,19,18,79,75,42,36,173,127,428,335,11,12,48,36,213,169,159,124
050,15,009,Hawaii,Maui County,6,10,11212,5523,5689,2254,2149,67,34,45,40,1654,1899,549,533,954,1034,2885,2840,93,61,134,126,2382,2686,1264,1315,4999,5210,1985,1932,63,28,18,20,1587,1835,515,501,831,894,2529,2526,84,49,85,85,2224,2523,1146,1182,524,479,269,217,4,6,27,20,67,64,34,32,123,140,356,314,9,12,49,41,158,163,118,133
050,15,009,Hawaii,Maui County,6,11,12291,6172,6119,2703,2532,79,30,37,36,1790,1978,607,532,956,1011,3314,3199,109,49,122,128,2503,2745,1312,1278,5734,5676,2462,2307,78,27,17,20,1752,1909,577,507,848,906,3007,2902,100,41,85,98,2389,2601,1209,1183,438,443,241,225,1,3,20,16,38,69,30,25,108,105,307,297,9,8,37,30,114,144,103,95
050,15,009,Hawaii,Maui County,6,12,11958,5953,6005,2838,2765,61,23,33,30,1745,1967,498,443,778,777,3340,3271,81,42,104,104,2321,2546,1071,1013,5605,5664,2642,2585,59,20,22,18,1691,1917,480,427,711,697,3101,3037,74,36,85,80,2222,2439,1007,944,348,341,196,180,2,3,11,12,54,50,18,16,67,80,239,234,7,6,19,24,99,107,64,69
050,15,009,Hawaii,Maui County,6,13,11160,5623,5537,2937,2749,52,29,29,40,1589,1731,383,380,633,608,3338,3163,67,43,92,100,2058,2182,839,822,5382,5247,2802,2598,50,27,19,20,1561,1692,373,365,577,545,3166,2967,60,38,72,70,1992,2099,795,766,241,290,135,151,2,2,10,20,28,39,10,15,56,63,172,196,7,5,20,30,66,83,44,56
050,15,009,Hawaii,Maui County,6,14,8680,4286,4394,2320,2104,29,18,14,19,1223,1476,304,316,396,461,2571,2405,40,22,43,60,1503,1803,605,668,4101,4173,2208,1984,28,17,7,12,1195,1436,298,304,365,420,2436,2256,35,21,31,45,1454,1734,582,629,185,221,112,120,1,1,7,7,28,40,6,12,31,41,135,149,5,1,12,15,49,69,23,39
050,15,009,Hawaii,Maui County,6,15,5564,2715,2849,1334,1174,15,13,11,10,878,1089,214,229,263,334,1490,1380,21,18,32,35,1067,1333,418,489,2587,2700,1263,1103,15,13,8,8,848,1058,210,220,243,298,1407,1285,21,18,26,26,1019,1276,403,460,128,149,71,71,0,0,3,2,30,31,4,9,20,36,83,95,0,0,6,9,48,57,15,29
050,15,009,Hawaii,Maui County,6,16,3523,1613,1910,735,714,6,4,4,3,583,870,116,149,169,170,838,814,10,9,18,14,696,991,246,280,1542,1828,694,664,6,4,2,1,569,853,110,145,161,161,792,757,9,9,13,9,677,968,236,273,71,82,41,50,0,0,2,2,14,17,6,4,8,9,46,57,1,0,5,5,19,23,10,7
050,15,009,Hawaii,Maui County,6,17,2676,1126,1550,438,523,3,6,2,3,516,799,65,83,102,136,502,605,6,11,10,12,585,891,141,185,1093,1483,419,487,3,5,2,1,504,784,63,79,102,127,483,563,6,9,10,10,573,870,139,176,33,67,19,36,0,1,0,2,12,15,2,4,0,9,19,42,0,2,0,2,12,21,2,9
050,15,009,Hawaii,Maui County,6,18,3234,1181,2053,417,651,7,5,1,3,656,1191,38,83,62,120,453,723,8,8,7,14,697,1276,86,174,1148,1979,385,608,7,5,0,3,656,1175,38,83,62,105,421,668,8,6,6,10,697,1251,86,167,33,74,32,43,0,0,1,0,0,16,0,0,0,15,32,55,0,2,1,4,0,25,0,7
050,15,009,Hawaii,Maui County,7,0,163064,81443,81621,29566,28035,690,456,437,455,22243,24971,9219,8660,19288,19044,43146,41443,1532,1224,2162,2180,37471,40087,23309,22670,72522,72814,25946,24625,642,392,216,220,21333,24032,8563,8046,15822,15499,37019,35481,1297,963,1425,1433,33848,36372,20095,19451,8921,8807,3620,3410,48,64,221,235,910,939,656,614,3466,3545,6127,5962,235,261,737,747,3623,3715,3214,3219
050,15,009,Hawaii,Maui County,7,1,10431,5470,4961,1228,1128,44,43,28,41,1044,895,800,743,2326,2111,2966,2714,177,164,253,244,2966,2647,2531,2306,4221,3794,954,874,39,28,11,10,894,769,656,613,1667,1500,2203,1999,129,107,136,118,2279,2030,1886,1716,1249,1167,274,254,5,15,17,31,150,126,144,130,659,611,763,715,48,57,117,126,687,617,645,590
050,15,009,Hawaii,Maui County,7,2,10142,5176,4966,1069,1005,20,28,25,21,1138,1031,750,799,2174,2082,2649,2503,142,145,212,209,2933,2764,2360,2344,4279,4102,815,771,15,25,10,9,1091,986,691,725,1657,1586,2014,1917,110,114,122,126,2468,2307,1895,1883,897,864,254,234,5,3,15,12,47,45,59,74,517,496,635,586,32,31,90,83,465,457,465,461
050,15,009,Hawaii,Maui County,7,3,10035,5111,4924,1026,985,28,28,21,19,1305,1201,704,690,2027,2001,2504,2424,132,131,190,192,2992,2864,2179,2146,4296,4106,783,733,26,23,8,7,1235,1166,652,629,1592,1548,1943,1846,108,101,117,120,2564,2459,1790,1742,815,818,243,252,2,5,13,12,70,35,52,61,435,453,561,578,24,30,73,72,428,405,389,404
050,15,009,Hawaii,Maui County,7,4,9209,4629,4580,992,935,22,21,18,24,1194,1194,595,615,1808,1791,2333,2273,109,108,172,186,2674,2638,1900,1898,3937,3882,769,717,22,20,8,11,1127,1143,557,568,1454,1423,1848,1783,92,85,112,120,2317,2289,1595,1578,692,698,223,218,0,1,10,13,67,51,38,47,354,368,485,490,17,23,60,66,357,349,305,320
050,15,009,Hawaii,Maui County,7,5,8755,4532,4223,1086,992,33,15,22,32,1206,1133,643,629,1542,1422,2220,2022,118,79,170,181,2408,2253,1745,1652,3902,3591,849,768,29,12,7,18,1146,1077,594,591,1277,1125,1789,1581,98,60,116,122,2149,1965,1500,1395,630,632,237,224,4,3,15,14,60,56,49,38,265,297,431,441,20,19,54,59,259,288,245,257
050,15,009,Hawaii,Maui County,7,6,9950,5002,4948,1595,1633,41,29,22,32,1234,1284,761,668,1349,1302,2542,2536,104,83,147,142,2290,2336,1723,1614,4354,4340,1290,1369,36,26,9,20,1199,1228,703,625,1117,1072,2069,2109,82,68,98,100,2078,2098,1503,1406,648,608,305,264,5,3,13,12,35,56,58,43,232,230,473,427,22,15,49,42,212,238,220,208
050,15,009,Hawaii,Maui County,7,7,11288,5602,5686,2050,2075,53,38,44,39,1327,1585,810,627,1318,1322,2972,3004,98,81,166,163,2346,2625,1756,1610,4907,5019,1733,1779,44,30,15,21,1258,1506,751,589,1106,1094,2509,2544,81,65,103,112,2119,2373,1546,1405,695,667,317,296,9,8,29,18,69,79,59,38,212,228,463,460,17,16,63,51,227,252,210,205
050,15,009,Hawaii,Maui County,7,8,10812,5549,5263,2147,1875,68,38,28,27,1446,1540,669,562,1191,1221,2971,2726,113,77,135,134,2371,2503,1536,1455,4952,4653,1853,1610,66,34,18,9,1382,1467,629,529,1004,1004,2547,2305,99,63,97,87,2161,2268,1358,1268,597,610,294,265,2,4,10,18,64,73,40,33,187,217,424,421,14,14,38,47,210,235,178,187
050,15,009,Hawaii,Maui County,7,9,10662,5421,5241,2091,1788,58,35,34,32,1557,1875,611,516,1070,995,2826,2484,93,65,127,107,2385,2650,1379,1242,4813,4699,1780,1509,51,29,16,12,1491,1803,569,480,906,866,2403,2110,79,50,85,74,2198,2484,1228,1114,608,542,311,279,7,6,18,20,66,72,42,36,164,129,423,374,14,15,42,33,187,166,151,128
050,15,009,Hawaii,Maui County,7,10,11054,5507,5547,2219,2037,63,37,53,40,1640,1861,548,554,984,1018,2876,2722,92,64,144,126,2385,2641,1274,1316,4970,5064,1945,1820,61,31,24,18,1575,1796,517,520,848,879,2503,2415,86,52,92,81,2222,2473,1154,1184,537,483,274,217,2,6,29,22,65,65,31,34,136,139,373,307,6,12,52,45,163,168,120,132
050,15,009,Hawaii,Maui County,7,11,12272,6107,6165,2674,2513,73,38,41,36,1751,2016,614,512,954,1050,3291,3201,106,59,122,136,2465,2815,1322,1298,5632,5722,2417,2296,71,35,21,19,1705,1952,576,490,842,930,2962,2902,99,50,85,104,2343,2665,1207,1192,475,443,257,217,2,3,20,17,46,64,38,22,112,120,329,299,7,9,37,32,122,150,115,106
050,15,009,Hawaii,Maui County,7,12,12137,6064,6073,2824,2772,65,29,33,33,1797,1957,533,473,812,809,3351,3303,88,47,112,114,2403,2566,1127,1069,5705,5702,2615,2575,63,26,25,20,1741,1899,517,457,744,725,3096,3052,83,42,94,87,2297,2447,1064,993,359,371,209,197,2,3,8,13,56,58,16,16,68,84,255,251,5,5,18,27,106,119,63,76
050,15,009,Hawaii,Maui County,7,13,11379,5691,5688,2930,2788,50,31,34,38,1632,1824,381,374,664,633,3352,3220,62,46,95,99,2128,2291,856,833,5437,5394,2788,2633,49,29,22,18,1604,1782,367,360,607,572,3172,3020,59,41,72,68,2061,2211,807,782,254,294,142,155,1,2,12,20,28,42,14,14,57,61,180,200,3,5,23,31,67,80,49,51
